trial_id,measurement_noise,observation_fraction,observations_used,outcome,prediction,same_time_snapshot_q,same_time_snapshot_prediction,q0,q_final,q_hat,distance_from_separatrix,damage_fraction,true_correction_rate,realized_correction_map_mean,realized_correction_map_sd,realized_correction_map_min,realized_correction_map_max,estimated_correction_rate,raw_correction_rate,correction_hit_lower,correction_hit_upper,correction_relative_error,true_coupling,estimated_coupling,raw_coupling,coupling_hit_lower,coupling_hit_upper,coupling_absolute_error,same_time_snapshot_rmse,same_time_snapshot_nrmse,same_time_snapshot_correlation,same_time_snapshot_pixel_accuracy,same_time_snapshot_macro_dice,same_time_snapshot_macro_dice_nonempty_classes,rmse,nrmse,correlation,pixel_accuracy,macro_dice,macro_dice_nonempty_classes
0,0.1,0.2,45,1,1,0.7505458224661097,1,0.6220673784268054,0.9999981558072467,1.3003718550904586,0.12206737842680543,0.35039370078740156,0.8061597516792787,0.8084521956105569,0.08058318927438747,0.5938332702089901,1.0542235881956974,0.08,-0.35192017649809876,True,False,0.9007640857369086,0.07341914807417228,0.44149807760959464,0.44149807760959464,False,False,0.36807892953542237,0.2582452654814252,0.1291226327407126,0.8661164623947049,0.844488188976378,0.8922325651963173,0.838348847794476,0.4749008924669368,0.2374504462334684,0.7815653924010717,0.8188976377952756,0.5572065037352534,0.5572065037352534
0,0.1,0.3,67,1,1,0.8627317726720547,1,0.6220673784268054,0.9999981558072467,1.30126363735895,0.12206737842680543,0.35039370078740156,0.8061597516792787,0.8084521956105569,0.08058318927438747,0.5938332702089901,1.0542235881956974,0.08,-0.07549951297961993,True,False,0.9007640857369086,0.07341914807417228,0.24589109029754058,0.24589109029754058,False,False,0.1724719422233683,0.16155657638101872,0.08077828819050936,0.9466835552435873,0.9704724409448819,0.9802315400330771,0.9703473100496157,0.3991708256567351,0.19958541282836756,0.8528251145049156,0.9192913385826772,0.6171171879092672,0.6171171879092672
0,0.1,0.5,111,1,1,0.9667807069674272,1,0.6220673784268054,0.9999981558072467,1.262810076003235,0.12206737842680543,0.35039370078740156,0.8061597516792787,0.8084521956105569,0.08058318927438747,0.5938332702089901,1.0542235881956974,0.16294644068880212,0.16294644068880212,False,False,0.7978732622791264,0.07341914807417228,0.0333915800257515,0.0333915800257515,False,False,0.04002756804842078,0.10907095201360655,0.05453547600680327,0.9724852093722591,0.9921259842519685,0.9947389133992005,0.9921083700988007,0.2601956826265799,0.13009784131328994,0.9461590279175506,0.9803149606299213,0.9868715531366133,0.9803073297049201
0,0.15,0.05,12,1,1,0.5402022792367689,1,0.6220673784268054,0.9999981558072467,0.907622893790598,0.12206737842680543,0.35039370078740156,0.8061597516792787,0.8084521956105569,0.08058318927438747,0.5938332702089901,1.0542235881956974,0.08,-0.5784810937489815,True,False,0.9007640857369086,0.07341914807417228,0.2721943060992073,0.2721943060992073,False,False,0.19877515802503504,0.4582969810360315,0.22914849051801575,0.5926529285599904,0.75,0.4865021697446766,0.4865021697446766,1.2722864275145414,0.6361432137572707,0.2330019272869492,0.3799212598425197,0.26942917342762346,0.26942917342762346
0,0.15,0.1,23,1,1,0.5959046504939873,1,0.6220673784268054,0.9999981558072467,1.1494350396288198,0.12206737842680543,0.35039370078740156,0.8061597516792787,0.8084521956105569,0.08058318927438747,0.5938332702089901,1.0542235881956974,0.08,-0.007842239482105131,True,False,0.9007640857369086,0.07341914807417228,0.0,-0.052246216933326324,True,False,0.07341914807417228,0.4083201045838573,0.20416005229192866,0.6600698706018511,0.7539370078740157,0.8230914422226402,0.7346371633339601,0.8734215381588804,0.4367107690794402,0.49184831188788225,0.531496062992126,0.3748788961197827,0.3748788961197827
0,0.15,0.15,34,1,1,0.6650614478393932,1,0.6220673784268054,0.9999981558072467,1.2802481290474303,0.12206737842680543,0.35039370078740156,0.8061597516792787,0.8084521956105569,0.08058318927438747,0.5938332702089901,1.0542235881956974,0.08,-0.25022589861512007,True,False,0.9007640857369086,0.07341914807417228,0.1717138424610693,0.1717138424610693,False,False,0.09829469438689702,0.34623671347333146,0.17311835673666573,0.7461368883791549,0.7775590551181102,0.8414843103874389,0.7622264655811584,0.6825343202287674,0.3412671601143837,0.63775054295462,0.6377952755905512,0.4455880122546789,0.4455880122546789
0,0.15,0.2,45,1,1,0.7427059049913325,1,0.6220673784268054,0.9999981558072467,1.2989979398725595,0.12206737842680543,0.35039370078740156,0.8061597516792787,0.8084521956105569,0.08058318927438747,0.5938332702089901,1.0542235881956974,0.08,-0.24835127621063585,True,False,0.9007640857369086,0.07341914807417228,0.21896066804416003,0.21896066804416003,False,False,0.14554151996998776,0.29113595400657616,0.14556797700328808,0.8214206067987283,0.844488188976378,0.8925683661327476,0.8388525491991214,0.5833104378752815,0.29165521893764074,0.7052161494699155,0.7066929133858267,0.48673577188701284,0.48673577188701284
0,0.15,0.3,67,1,1,0.8681148488044185,1,0.6220673784268054,0.9999981558072467,1.3013443081089793,0.12206737842680543,0.35039370078740156,0.8061597516792787,0.8084521956105569,0.08058318927438747,0.5938332702089901,1.0542235881956974,0.08,-0.03777256298584273,True,False,0.9007640857369086,0.07341914807417228,0.08498333231999644,0.08498333231999644,False,False,0.011564184245824158,0.1952196323198524,0.0976098161599262,0.9172021416824341,0.9507874015748031,0.9670166280345676,0.9505249420518515,0.45582615731683784,0.22791307865841892,0.8089672954887943,0.8385826771653543,0.5686148369734204,0.5686148369734204
0,0.15,0.5,111,1,1,0.9628514728800258,1,0.6220673784268054,0.9999981558072467,1.246115081320249,0.12206737842680543,0.35039370078740156,0.8061597516792787,0.8084521956105569,0.08058318927438747,0.5938332702089901,1.0542235881956974,0.17648071410885674,0.17648071410885674,False,False,0.7810846873200543,0.07341914807417228,0.0,-0.08057919010646267,True,False,0.07341914807417228,0.15999416115201331,0.07999708057600666,0.9392757124134101,0.9744094488188977,0.9829045890202627,0.974356883530394,0.2515689282755375,0.12578446413776875,0.9464882672934016,0.9763779527559056,0.9842458637639361,0.9763687956459042
1,0.0,0.05,12,0,0,0.4371536526070697,0,0.31103853687322397,2.929476359396866e-06,-0.2582974962174276,0.18896146312677603,0.24015748031496062,0.6658097544277723,0.6651365326922841,0.07678427627135644,0.39843141026843487,0.9142857430507955,0.08,-0.1553143974259775,True,False,0.8798455572812152,0.07004522008239797,0.6,0.6847926859826711,False,True,0.529954779917602,0.41409559251489014,0.20704779625744507,0.865068674125184,0.7598425196850394,0.604102564102564,0.604102564102564,0.351679740974136,0.175839870487068,0.9483924988410326,0.968503937007874,0.9689177698106269,0.9689177698106269
