trial_id,initial_side,outcome,q0,distance_from_separatrix,damage_fraction_requested,damage_fraction_realized,correction_rate,coupling,memory_rate,memory_noise,process_noise,correction_heterogeneity_cv,correction_map_mean,correction_map_sd,correction_map_min,correction_map_max,target_separation_scale,target_overlap_sd,target_overlap_offset,outcome_target_selector
90,1,0,0.5068741805868447,0.0068741805868447,0.4376110351252669,0.43700787401574803,1.1384284083081628,0.17637231012917876,2.2733901589215617,0.22517937604434926,0.009444158573573645,0.10708812876786034,1.1388069755516443,0.1174953144557666,0.6884202963504797,1.5248636561581839,1.0,0.0,0.0,0.0
91,0,0,0.45165774212467047,0.04834225787532955,0.182661805799465,0.18503937007874016,0.697132997755234,0.06379949463710387,2.2301788694809908,0.1606694860264183,0.011733726212340218,0.14338584353364026,0.7006288133812102,0.10239247563080388,0.39661246242813936,1.0231188448407267,1.0,0.0,0.0,0.0
92,0,0,0.4426310204299418,0.05736897957005823,0.47992651769527,0.5,0.6944191415031374,0.1732678347313484,2.3498413423855613,0.15986833256808372,0.006782547312376582,0.17729108102661265,0.6993743177772979,0.12791607864651874,0.2320886134251995,1.043518360885597,1.0,0.0,0.0,0.0
93,0,0,0.40042625554495076,0.09957374445504923,0.20254067320528063,0.2125984251968504,0.9724711986397586,0.10562980562705596,2.0000697041388174,0.2105253924716274,0.007374597400156276,0.18087611381638408,0.976162613662019,0.17046467423832967,0.3963847883035871,1.5021615307567833,1.0,0.0,0.0,0.0
94,0,0,0.47043132286796663,0.029568677132033375,0.36802795544216554,0.3779527559055118,0.6527038165150589,0.0956050254785814,2.800687928853052,0.2538523572605371,0.008064533153488485,0.08239476613963283,0.6450802726161098,0.05345859281820148,0.4867686453140432,0.8148127693048559,1.0,0.0,0.0,0.0
95,1,1,0.5080866442139339,0.008086644213933904,0.5296069382624122,0.531496062992126,0.7143388426485646,0.20458415327282198,1.7803428545909363,0.17762608375302774,0.007425940393560279,0.21124763081385,0.7233503162798945,0.14680416381270123,0.2266932012327428,1.139270476498108,1.0,0.0,0.0,1.0
96,0,0,0.4858643289299841,0.014135671070015883,0.18258803467142468,0.18503937007874016,1.04972036338371,0.18490649816814517,1.7559180400647876,0.27577969459788215,0.006125322082755298,0.09889558406825892,1.0498565322163251,0.10175201737187392,0.728970996774978,1.3314249845465862,1.0,0.0,0.0,0.0
97,0,0,0.43248438491919794,0.06751561508080203,0.2448744638107825,0.2677165354330709,1.1205442162414765,0.062363609708034194,2.6960705773425424,0.19049423705367782,0.00698004342804242,0.1516836071827483,1.121561780385867,0.166982616446873,0.603479222561002,1.6658249797394102,1.0,0.0,0.0,0.0
98,1,1,0.5193753154191596,0.019375315419159576,0.19978846985216706,0.2125984251968504,1.1394938730375275,0.19810331281535806,2.859787196469373,0.22606522077340452,0.007846839732470287,0.17970755460088217,1.1447203676912716,0.19106225511804723,0.5653834955916411,1.7506779908167354,1.0,0.0,0.0,1.0
99,1,1,0.8275347149109683,0.3275347149109683,0.4062708728902631,0.40551181102362205,0.9242204841562852,0.20569492947054485,2.759258999376437,0.2881663085379982,0.010909416124505297,0.20764618643963312,0.9203652265742068,0.18497586843418723,0.424746116226974,1.4859317476233105,1.0,0.0,0.0,1.0
100,0,0,0.39467411704942995,0.10532588295057006,0.37052644953578817,0.3779527559055118,0.9605008146636529,0.20306741879061574,2.0221741064460286,0.2895328396169785,0.010513492030482945,0.10756155284814226,0.9587137176694123,0.10607441612061369,0.5681652557762092,1.2192902363515263,1.0,0.0,0.0,0.0
101,0,0,0.48252732358518474,0.017472676414815248,0.4973755520222193,0.5,0.6028321400253167,0.13889460432303297,1.9145723569719448,0.2503399230953849,0.008887037062033101,0.10977177417867173,0.6052871865799039,0.06563265932651652,0.4268185114373809,0.762380064849191,1.0,0.0,0.0,0.0
102,0,0,0.46730414884265553,0.032695851157344455,0.4318407877472628,0.43700787401574803,0.7364924677322889,0.08732039456119121,2.4939471971186524,0.29858305996398393,0.011341733491929028,0.1751078095698902,0.7339417742702107,0.12856685946412547,0.3523464399774044,1.1349562797017274,1.0,0.0,0.0,0.0
103,0,0,0.4463767088595908,0.053623291140409174,0.26367594475883865,0.2677165354330709,0.7750229124174142,0.07849514426246491,2.576727732421115,0.29708598272296144,0.01012627309565244,0.15299445536777925,0.7793700376976386,0.11526057171560973,0.43325956207747,1.2426852889621367,1.0,0.0,0.0,0.0
104,1,1,0.5051613025129328,0.005161302512932755,0.4382269521084974,0.468503937007874,0.9695365750602337,0.2383672018845869,2.2372992254078268,0.26497394204846564,0.008159315773321123,0.21430010694594942,0.9547590736612501,0.20816686022754258,0.35206901323573764,1.5345366409802892,1.0,0.0,0.0,1.0
105,0,0,0.33306495303709627,0.16693504696290376,0.26703445154661015,0.2677165354330709,0.6967449996107786,0.12930197812572594,1.522669275784891,0.22302118031075022,0.006768677582638648,0.15587704893003107,0.692438763220129,0.10457648159526099,0.373150136427671,0.9950256940548418,1.0,0.0,0.0,0.0
106,1,1,0.5443782172355623,0.044378217235562324,0.4382343195515506,0.468503937007874,0.931672900001094,0.14598271213268782,2.093848924762362,0.19318713951678926,0.00891281888105537,0.08549468088362777,0.9334287599267354,0.07904489584766185,0.7111580746385316,1.1671794266978288,1.0,0.0,0.0,1.0
107,0,0,0.4801768150092325,0.01982318499076754,0.3632908914798135,0.3779527559055118,0.7567011875856063,0.12424810324142249,1.6056135746799813,0.21634446122583978,0.010687301352082349,0.15517385452877097,0.7572423589622914,0.1174346221443643,0.3860954306223245,1.0917706221304895,1.0,0.0,0.0,0.0
108,0,1,0.4906692767552014,0.00933072324479863,0.29547503734183306,0.2952755905511811,0.6856820902514064,0.17513126758078573,2.6646673548022743,0.15792120578335286,0.009156124202091897,0.19976224582794422,0.6921448388747324,0.13794149420970298,0.2904931740970808,1.0746927837766012,1.0,0.0,0.0,1.0
109,0,0,0.3330696252246352,0.16693037477536482,0.48741119356761636,0.5,1.1478481800962965,0.22156187209391068,1.8026407746368704,0.19568864160339366,0.007288395556067805,0.11062387244686553,1.1550340030816857,0.12659676727392896,0.8093372990052776,1.5016701803988035,1.0,0.0,0.0,0.0
110,1,1,0.5253087254315995,0.025308725431599493,0.5051894755977566,0.531496062992126,0.6691312109691936,0.07517918617148935,2.9133612639467428,0.17431823924703105,0.00854783262972851,0.13731755351621527,0.6681178801385819,0.0856579165350241,0.4370234940272397,0.9034262497224351,1.0,0.0,0.0,1.0
111,0,1,0.47058095505118863,0.029419044948811382,0.5465576717269784,0.562992125984252,0.8965832048386501,0.23575322480439673,1.786106125944615,0.1587040225203073,0.004219131604584501,0.09053354008878241,0.8949629471911886,0.07987660240553526,0.6958121554499374,1.2031435808155826,1.0,0.0,0.0,1.0
112,1,1,0.6060259446879646,0.10602594468796456,0.27428197078245925,0.2952755905511811,0.8957302192810161,0.09189210965449088,1.903173753854495,0.18320323010654863,0.009902499213800844,0.18986831573313367,0.8792596884969076,0.17383084438521457,0.3764624168478167,1.3359972628770234,1.0,0.0,0.0,1.0
113,1,1,0.5511281189194969,0.051128118919496826,0.39531213285262,0.40551181102362205,0.9111485840309614,0.09415683977416864,1.9386624912102797,0.193992416112286,0.01053710949115223,0.2055829608769177,0.9116598635329463,0.1889282214837882,0.2884762736595826,1.4783381255227996,1.0,0.0,0.0,1.0
114,1,1,0.626068969016879,0.12606896901687908,0.21821872090887415,0.24015748031496062,0.9284116197268645,0.1833617015342791,2.2093886461456522,0.2038847611015961,0.007417911233545894,0.21914165588870538,0.9314156900995175,0.21079195335542222,0.33562103978132873,1.656244711890327,1.0,0.0,0.0,1.0
115,1,1,0.5117359541464341,0.011735954146434184,0.4838288222481251,0.5,0.7624079181365131,0.2124374445638934,2.336942463112578,0.22971725641010443,0.010249382090408505,0.2041410766631752,0.7592465140714425,0.15727996518206155,0.2811249222177508,1.2098160408086227,1.0,0.0,0.0,1.0
116,1,1,0.5114941946593731,0.011494194659373038,0.24938826363450373,0.2677165354330709,0.9657284292952515,0.23045374499733645,2.44800036450856,0.16098257695811777,0.010761935718542037,0.17686217235949855,0.9703662136680183,0.17145891273931718,0.5059496685316307,1.619453067463346,1.0,0.0,0.0,1.0
117,1,1,0.5364088163175474,0.036408816317547436,0.19190842276208572,0.2125984251968504,0.8453936748744115,0.2223431214072253,1.9222080557501822,0.24093346860207704,0.005990477795256165,0.09298453700240027,0.8466780805157931,0.07766221541750787,0.5528768339914906,1.0698675378636255,1.0,0.0,0.0,1.0
118,0,0,0.493853372209288,0.006146627790712038,0.3684336604071183,0.3779527559055118,0.806460844493512,0.20390542596950886,2.7489770881845152,0.15229294318752182,0.0037324500099183734,0.13152474904967448,0.7965770602683523,0.10491247864789525,0.5345700681642682,1.1570920587290765,1.0,0.0,0.0,0.0
119,0,0,0.4515312593410672,0.04846874065893282,0.28368359804217425,0.2952755905511811,1.1054103682964525,0.1663876057593946,2.139004803797456,0.16908316096902873,0.00994778152678676,0.08637919638624181,1.0993894669200512,0.0972666356346126,0.8424339232141804,1.3521913442480749,1.0,0.0,0.0,0.0
120,1,0,0.5076895049859252,0.0076895049859252275,0.4053376287807663,0.40551181102362205,0.6805669213450662,0.21700488396658635,2.801757347578311,0.287364351040971,0.008831847302322162,0.1394732157145982,0.682576821159967,0.09532715827973895,0.38580642606860577,1.0048465814023435,1.0,0.0,0.0,0.0
121,1,0,0.5150810999723656,0.01508109997236566,0.3886565717146281,0.40551181102362205,0.6112598256342292,0.14838970315054908,2.431565086900192,0.27605512440716584,0.003994857645901755,0.1719462603694239,0.6073563453459362,0.11071221334096097,0.26554551699097195,0.9285351180886762,1.0,0.0,0.0,0.0
122,0,0,0.49201604405899196,0.00798395594100803,0.45441947464754373,0.468503937007874,0.8911465864515422,0.13812849101812635,1.5097740494231733,0.22671845211919112,0.0070083735034277735,0.1984192884413904,0.8943082067975104,0.17336347745736214,0.41223208242659204,1.398317248708954,1.0,0.0,0.0,0.0
123,0,1,0.492226586673335,0.007773413326665001,0.4346377376484127,0.43700787401574803,1.0407695566068351,0.17309573708262593,2.124014344472049,0.28179915218277896,0.0044043576230598045,0.08327125964037561,1.0452274446205454,0.0872080311870554,0.7738396703349638,1.3123431208997418,1.0,0.0,0.0,1.0
124,1,0,0.5105910033726497,0.01059100337264972,0.4295581203725589,0.43700787401574803,0.9455258235310859,0.17842058361376872,1.7684464506597153,0.16621479561023664,0.0032564249993035305,0.16386496449409865,0.9441219441568939,0.15516840835901866,0.48762947402128276,1.341136482488692,1.0,0.0,0.0,0.0
125,1,1,0.5255518842139757,0.02555188421397568,0.420843852848647,0.43700787401574803,0.6697598873630878,0.2051409278591697,2.598438176096573,0.18744990760571603,0.009967766333178127,0.196345903528486,0.6763922700640905,0.13078673870222118,0.1879135605655257,1.1260534262032613,1.0,0.0,0.0,1.0
126,1,0,0.506979883500906,0.006979883500905948,0.2728907631019649,0.2952755905511811,0.7713568536073072,0.1596875790922988,2.86895645158085,0.2500163423677388,0.006106470657610228,0.210840154022381,0.7717421477618303,0.16701825087405217,0.34569442936950023,1.2376565571783247,1.0,0.0,0.0,0.0
127,0,0,0.2273172045715655,0.2726827954284345,0.2525812405805223,0.2677165354330709,0.8243616977704813,0.22180573538785225,2.687867620238613,0.20874428870289444,0.005127628013873007,0.1939138488850034,0.8324033912136174,0.16078156316760273,0.39611483743361725,1.4234258856714213,1.0,0.0,0.0,0.0
128,1,1,0.5773307599850044,0.07733075998500437,0.355087092627095,0.3779527559055118,0.6104819450634523,0.2343436336757879,1.8941289082631694,0.29500678609810893,0.0031419694713141007,0.14841449676681684,0.608947168362105,0.08958529886795667,0.33804031883669516,0.8797720849099879,1.0,0.0,0.0,1.0
129,1,0,0.5051332210648061,0.005133221064806108,0.2784756497104813,0.2952755905511811,1.1110222942042514,0.1313167185271261,2.1723256943244587,0.25414120789871475,0.008463131108009815,0.16441299928583347,1.1263827202030576,0.19711763166556512,0.3525343637423796,1.7019154597720512,1.0,0.0,0.0,0.0
130,0,0,0.30916778917015597,0.19083221082984406,0.26620311993061624,0.2677165354330709,0.6086797688354639,0.21582468149441134,2.341317591883461,0.26502962522797063,0.010965531967128885,0.1054133866505406,0.6085492683763558,0.0634764504147068,0.4051323229015846,0.7710170101474118,1.0,0.0,0.0,0.0
131,1,1,0.5372782854171438,0.03727828541714384,0.1975522524884178,0.2125984251968504,0.6416084341989161,0.18078247198923608,2.9105213249932573,0.1679258095952166,0.009291625426367972,0.17528566657590275,0.643877595791023,0.11374434052543757,0.27213660302136594,0.9618788839497674,1.0,0.0,0.0,1.0
132,0,0,0.48057995129131925,0.01942004870868076,0.2938460239445102,0.2952755905511811,1.0005417198338185,0.20776599640619633,2.011296946423122,0.1968973881497866,0.00936872026625193,0.17219169587511257,0.9917282866434531,0.175648104009106,0.41173912823844255,1.5550031594929523,1.0,0.0,0.0,0.0
133,1,1,0.5397111544085218,0.03971115440852176,0.39415845893769974,0.40551181102362205,0.8141278867836984,0.13780338646100204,1.7744381232981437,0.19400499187490536,0.0060075510049204615,0.20657722945106793,0.8128593519336635,0.16786180201863896,0.22473471221890368,1.2775396826971606,1.0,0.0,0.0,1.0
134,1,1,0.6332479507441887,0.13324795074418874,0.22768974791509494,0.24015748031496062,0.7802249138681794,0.22612366764108985,2.5193804431551614,0.2917293074144156,0.011930588225634614,0.15624896907179092,0.7756277457631564,0.12237826445917796,0.4327535645468904,1.0740560730208568,1.0,0.0,0.0,1.0
135,0,1,0.47821701390078064,0.02178298609921938,0.4168685194303825,0.43700787401574803,0.952464411877705,0.15377783134509326,1.7070351413732188,0.2195326920475136,0.009218381050917927,0.0980307508604409,0.9486827146113261,0.09256737930275027,0.7027273079971196,1.1762974914127353,1.0,0.0,0.0,1.0
136,1,0,0.5136818442554918,0.01368184425549181,0.2173581033873625,0.24015748031496062,0.6222972295775479,0.14302777061308103,2.94555091395409,0.247478589140579,0.0055987812868857015,0.11534502703674898,0.6209720451600471,0.07456187939874234,0.40728835042992073,0.8524783212938581,1.0,0.0,0.0,0.0
137,1,0,0.538546146288553,0.03854614628855296,0.24915161688669854,0.2677165354330709,1.079592047237611,0.13046922702770147,2.689023380432841,0.19426486312991084,0.0034697888507256285,0.1400882571991339,1.0691406569104887,0.1508304700283961,0.6700951692664433,1.5079671660015064,1.0,0.0,0.0,0.0
138,0,0,0.4255316554393878,0.0744683445606122,0.2964699279968619,0.3228346456692913,0.8772265258008711,0.15748719072457884,2.5627181161857813,0.29197665613977397,0.007678375923428214,0.19760389386045263,0.8778203142948623,0.1622688904131139,0.34453808627095295,1.388601111792292,1.0,0.0,0.0,0.0
139,0,0,0.4324855609324566,0.0675144390675434,0.19056027945319912,0.2125984251968504,0.8345334649888517,0.07864525647882861,1.8718028612885025,0.2533282672928754,0.00998831761591475,0.09436076561529247,0.8313774389706191,0.0771609079628814,0.6062724837161674,1.0615070847125037,1.0,0.0,0.0,0.0
140,1,1,0.5647449118871241,0.06474491188712402,0.5267838987516797,0.531496062992126,0.7313496197512689,0.13044431273733856,1.8727887318410752,0.25938789938314477,0.011656892800533749,0.10350226201034257,0.7187832595589172,0.0739973688074041,0.48464106132697776,0.9959879127613662,1.0,0.0,0.0,1.0
141,0,0,0.16760648432648334,0.33239351567351666,0.4093653807891243,0.43700787401574803,1.0811745968576059,0.22516077623167388,2.803712776491964,0.2001717650959523,0.00913814972582775,0.16907769954751065,1.0795433777015349,0.18309172421720296,0.4426188147754871,1.5954320670340003,1.0,0.0,0.0,0.0
142,0,0,0.4245862430469597,0.0754137569530403,0.18801854863748718,0.2125984251968504,0.8746770743136731,0.182049291772022,2.326947706181336,0.24712962825178508,0.01094080016743193,0.18569410328158012,0.8764451570463943,0.15430447003939557,0.4278388491986876,1.2788760792079712,1.0,0.0,0.0,0.0
143,0,0,0.4639113268400001,0.036088673159999925,0.302497918417799,0.3228346456692913,1.0257031385407305,0.1333172228135568,2.109745043530702,0.1957196875254899,0.0082082833011859,0.1722125675064846,1.040978274515756,0.17294799733997793,0.45983566358976635,1.581470041265461,1.0,0.0,0.0,0.0
144,1,1,0.8044411345072742,0.3044411345072742,0.2038896266632019,0.2125984251968504,0.9052871488042715,0.0834714185666603,1.9761739228833937,0.262016158741949,0.006540877002046184,0.09582760300558554,0.9035632422797043,0.0869556563143006,0.6004068239951552,1.096001237045387,1.0,0.0,0.0,1.0
145,1,1,0.5313780427250039,0.03137804272500387,0.18820484190660813,0.2125984251968504,1.1219293942556035,0.2252191182001177,1.662092353327685,0.17376721355936647,0.011521353228832118,0.13238872207213626,1.1247702833422168,0.15636874074474968,0.673497199942894,1.6256796231429533,1.0,0.0,0.0,1.0
146,1,1,0.7896020863083294,0.2896020863083294,0.5300252770796091,0.531496062992126,1.0631363258075575,0.16808749754475322,1.944144931201942,0.1939819908775569,0.005948586155486901,0.10857717206398992,1.0646264522554816,0.11294663770106349,0.7104631258708802,1.3658234068642916,1.0,0.0,0.0,1.0
147,1,1,0.5519135346212797,0.05191353462127968,0.5234203287488333,0.531496062992126,0.7596829440753734,0.07662853231555823,1.5864997182180034,0.16969285786250463,0.00926399053075545,0.19136055333984636,0.760968096605175,0.14511238502205334,0.30882958872136435,1.136126360117494,1.0,0.0,0.0,1.0
148,0,0,0.45469533569159837,0.045304664308401604,0.49322939845851543,0.5,0.701001549082356,0.15230284280224426,1.6504982666865984,0.21394571535881834,0.01078786970290192,0.20261493138330955,0.6945584833081824,0.14765067317421454,0.2611532162149822,1.1343643389737934,1.0,0.0,0.0,0.0
149,0,1,0.45372093050958295,0.04627906949041702,0.3399636212825823,0.35039370078740156,1.0282472839814296,0.20278105485541922,2.7707191506398337,0.29204317787528034,0.009469765598842852,0.08456976406257462,1.032341308290024,0.08909242161279143,0.7797645266304983,1.2894715623404724,1.0,0.0,0.0,1.0
150,0,0,0.4388006232731452,0.06119937672685484,0.35361242592366227,0.3779527559055118,0.6179937793357417,0.09088428732946423,2.781829885220954,0.20781502007281327,0.008725186969408778,0.14958479386715104,0.6168410894583123,0.09492694587145077,0.3320427507719397,0.8927298228422037,1.0,0.0,0.0,0.0
151,1,1,0.569294530087912,0.06929453008791198,0.38144399823134567,0.40551181102362205,0.9978585158378444,0.13512986004475078,2.5131485438055385,0.16532834377444425,0.005993918997452357,0.10957841680199229,0.9983104062502115,0.10944122196309859,0.6975583549368819,1.3757265230992384,1.0,0.0,0.0,1.0
152,1,1,0.8396230595344369,0.3396230595344369,0.5336714210545419,0.562992125984252,0.6864970784983697,0.20742169109800887,1.7817839018526895,0.2503059336804551,0.003772759308269605,0.1388776740423641,0.6887918821453622,0.09271407922511421,0.4459009734330485,0.9384094072373603,1.0,0.0,0.0,1.0
153,1,1,0.5072322537353422,0.007232253735342208,0.3059986544884449,0.3228346456692913,0.7068043486755646,0.18554139810880854,2.4706804162894613,0.17052790488945285,0.011807939129072086,0.1991486679535382,0.7045811153524821,0.14225045366349365,0.2961547687369827,1.1699080101686807,1.0,0.0,0.0,1.0
154,0,0,0.46717934521364324,0.03282065478635676,0.36762455783603454,0.3779527559055118,0.9471569562278526,0.1451055806384125,1.9993505958836109,0.22255963089555236,0.008631288106432308,0.12927112209614558,0.9460294938190397,0.1179467524649412,0.6341665376693919,1.2661762972745723,1.0,0.0,0.0,0.0
155,0,0,0.44857613170628396,0.05142386829371605,0.23095841885739746,0.24015748031496062,0.6267032067046512,0.2049549846454025,1.8155762158687903,0.2313922255433334,0.0037979848513931863,0.11670778054630299,0.6268324790583506,0.07602442396168943,0.42269125522433315,0.8513296911565549,1.0,0.0,0.0,0.0
156,1,1,0.6157558840396273,0.11575588403962739,0.3883983872273642,0.40551181102362205,0.8594889373880481,0.19090377184062388,2.2045854906991496,0.29386417489216643,0.006304361642844484,0.1201393423882952,0.8610145844058824,0.1036540231551422,0.517983200582289,1.1954085384224267,1.0,0.0,0.0,1.0
157,0,0,0.4779955296791364,0.022004470320863598,0.2981014676752727,0.3228346456692913,1.0133377836247586,0.07050379428122183,2.321381926581126,0.21405526006361825,0.01094189024162073,0.181346637654628,1.029352821081711,0.1726004755116991,0.5785312088051485,1.5183283858177068,1.0,0.0,0.0,0.0
158,0,0,0.23860816016083164,0.26139183983916836,0.48479709350134226,0.5,0.6154879915055541,0.16925483864292337,2.520866185619801,0.2617701784599531,0.006186443958609212,0.15971561260303851,0.6174186066941926,0.09888752733604511,0.2992543784261705,0.9359132140212901,1.0,0.0,0.0,0.0
159,1,1,0.7617826584228816,0.2617826584228816,0.35678298233359623,0.3779527559055118,1.134807158238289,0.07305663808207843,2.1241212775499108,0.23426775524360602,0.0036083710042707487,0.1753037292710858,1.1286771597064293,0.1981877939334455,0.6472341177413881,1.768628785529,1.0,0.0,0.0,1.0
