scenario,scenario_seed,trial_id,measurement_noise,observation_fraction,observations_used,forward_model,separation_scale,target_overlap_sd,target_overlap_offset,outcome_target_selector,outcome,q0,q_final,q_hat,prediction,same_time_snapshot_q,same_time_snapshot_prediction,true_correction_rate,realized_correction_map_mean,true_coupling,estimated_correction_rate,estimated_coupling,raw_correction_rate,raw_coupling,correction_hit_lower,correction_hit_upper,coupling_hit_lower,coupling_hit_upper,same_time_snapshot_rmse,same_time_snapshot_nrmse,same_time_snapshot_correlation,same_time_snapshot_pixel_accuracy,same_time_snapshot_macro_dice,same_time_snapshot_macro_dice_nonempty_classes,rmse,nrmse,correlation,pixel_accuracy,macro_dice,macro_dice_nonempty_classes
shifted_holdout,20360721,1,0.05,0.3,67,linear_isotropic,1.0,0.0,0.0,0.0,0,0.4205447994444914,2.2592941617256785e-05,-0.29308912943505605,0,0.16846622703248013,0,0.9367673031593826,0.9396239653257498,0.11693960678436799,0.08,0.5325336602210207,-0.1089767973912851,0.5325336602210207,True,False,False,False,0.16591537298700215,0.08295768649350108,0.9865836237567683,0.9704724409448819,0.9689578357338737,0.9689578357338737,0.3282986037515657,0.16414930187578286,0.976436782174377,0.9724409448818898,0.972833026674308,0.972833026674308
shifted_holdout,20360721,1,0.05,0.5,111,linear_isotropic,1.0,0.0,0.0,0.0,0,0.4205447994444914,2.2592941617256785e-05,-0.27678851295633705,0,0.0525740124732223,0,0.9367673031593826,0.9396239653257498,0.11693960678436799,0.12172897747731054,0.2901225693743344,0.12172897747731054,0.2901225693743344,False,False,False,False,0.0713883916834434,0.0356941958417217,0.9958308321604719,1.0,1.0,1.0,0.27253950148425193,0.13626975074212597,0.9870745376005545,0.9763779527559056,0.9766230620155039,0.9766230620155039
shifted_holdout,20360721,2,0.05,0.05,12,linear_isotropic,1.0,0.0,0.0,1.0,1,0.5061414496372072,0.9945681309592588,0.8689071990129544,1,0.507447265108792,1,0.7452458058944059,0.7484784385077872,0.05422432782053643,0.08,0.0,-0.04911953865887194,-0.19324322918512235,True,False,True,False,0.4676604971251313,0.23383024856256565,0.5661888776341178,0.7598425196850394,0.8263247863247862,0.7394871794871795,0.9563869496525239,0.47819347482626196,0.4120917338266722,0.4645669291338583,0.35041078187021135,0.35041078187021135
shifted_holdout,20360721,2,0.05,0.1,23,linear_isotropic,1.0,0.0,0.0,1.0,1,0.5061414496372072,0.9945681309592588,0.5564865662339115,1,0.5297692642875697,1,0.7452458058944059,0.7484784385077872,0.05422432782053643,0.8028835645395397,0.0,0.8028835645395397,-0.4994498514486399,False,False,True,False,0.4446780824711367,0.22233904123556836,0.6004527896954321,0.7598425196850394,0.8263247863247862,0.7394871794871795,0.4179636014494955,0.20898180072474776,0.651541275012138,0.7598425196850394,0.8263247863247862,0.7394871794871795
shifted_holdout,20360721,2,0.05,0.15,34,linear_isotropic,1.0,0.0,0.0,1.0,1,0.5061414496372072,0.9945681309592588,0.7317392491512947,1,0.5559889082042135,1,0.7452458058944059,0.7484784385077872,0.05422432782053643,0.18341770926928208,0.16822134551293355,0.18341770926928208,0.16822134551293355,False,False,False,False,0.4193006903416091,0.20965034517080455,0.6446209429113846,0.7598425196850394,0.8263247863247862,0.7394871794871795,0.304549365897317,0.1522746829486585,0.8132626760558384,0.8366141732283464,0.5544419219973488,0.5544419219973488
shifted_holdout,20360721,2,0.05,0.2,45,linear_isotropic,1.0,0.0,0.0,1.0,1,0.5061414496372072,0.9945681309592588,0.8815019970176075,1,0.5813238875471445,1,0.7452458058944059,0.7484784385077872,0.05422432782053643,0.1145730491727871,0.257136585230462,0.1145730491727871,0.257136585230462,False,False,False,False,0.39611507676916224,0.19805753838458112,0.6833554235274453,0.7598425196850394,0.8263247863247862,0.7394871794871795,0.24763560736986873,0.12381780368493436,0.8740452244170978,0.9192913385826772,0.6145002131538133,0.6145002131538133
shifted_holdout,20360721,2,0.05,0.3,67,linear_isotropic,1.0,0.0,0.0,1.0,1,0.5061414496372072,0.9945681309592588,1.111798515054842,1,0.6533167648936644,1,0.7452458058944059,0.7484784385077872,0.05422432782053643,0.08,0.5240949877138649,-0.1892618001648639,0.5240949877138649,True,False,False,False,0.3289063419143753,0.16445317095718764,0.7845680553360538,0.7598425196850394,0.8263247863247862,0.7394871794871795,0.25164176121123355,0.12582088060561678,0.9233713848751917,0.9744094488188977,0.6515784133921255,0.6515784133921255
shifted_holdout,20360721,2,0.05,0.5,111,linear_isotropic,1.0,0.0,0.0,1.0,1,0.5061414496372072,0.9945681309592588,1.1728536541642751,1,0.7453417272215631,1,0.7452458058944059,0.7484784385077872,0.05422432782053643,0.08,0.36354362202582435,0.004444854267956954,0.36354362202582435,True,False,False,False,0.2441554004556208,0.1220777002278104,0.8866797600208518,0.844488188976378,0.8922325651963173,0.838348847794476,0.227318584145343,0.1136592920726715,0.9474125413268246,0.9901574803149606,0.9934325942416263,0.9901488913624393
shifted_holdout,20360721,3,0.05,0.05,12,linear_isotropic,1.0,0.0,0.0,1.0,1,0.6924560590910476,0.9999238201966822,0.8318088279352872,1,0.6103610402679656,1,1.1717160893783207,1.1718282815842844,0.25662460505369017,0.7309946768700958,0.0,0.7309946768700958,-0.30939716573483617,False,False,True,False,0.37031225384467475,0.18515612692233738,0.724733224924098,0.7598425196850394,0.8263247863247862,0.7394871794871795,0.2069206301432456,0.1034603150716228,0.9059129928188234,0.9251968503937008,0.9495613003694587,0.9243419505541881
shifted_holdout,20360721,3,0.05,0.1,23,linear_isotropic,1.0,0.0,0.0,1.0,1,0.6924560590910476,0.9999238201966822,0.8451031257148364,1,0.6889012890420545,1,1.1717160893783207,1.1718282815842844,0.25662460505369017,0.7138638688788679,0.19696325251165775,0.7138638688788679,0.19696325251165775,False,False,False,False,0.29585471119593604,0.14792735559796802,0.8299869046143026,0.7618110236220472,0.8279530165181114,0.7419295247771671,0.16006423899260175,0.08003211949630087,0.9516650190722479,0.968503937007874,0.978896643403124,0.9683449651046859
shifted_holdout,20360721,3,0.05,0.15,34,linear_isotropic,1.0,0.0,0.0,1.0,1,0.6924560590910476,0.9999238201966822,0.8165604003658772,1,0.7272628994450633,1,1.1717160893783207,1.1718282815842844,0.25662460505369017,0.8019689256061777,0.12897320962213865,0.8019689256061777,0.12897320962213865,False,False,False,False,0.2606315219399861,0.13031576096999306,0.8727389267870174,0.7952755905511811,0.8548699015471167,0.782304852320675,0.17677704028361294,0.08838852014180647,0.9455832673678671,0.9566929133858267,0.9709298998569386,0.9563948497854078
shifted_holdout,20360721,3,0.05,0.2,45,linear_isotropic,1.0,0.0,0.0,1.0,1,0.6924560590910476,0.9999238201966822,0.9104337425285078,1,0.7908088619512909,1,1.1717160893783207,1.1718282815842844,0.25662460505369017,0.5343669418839867,0.2748753052735991,0.5343669418839867,0.2748753052735991,False,False,False,False,0.20332403160691934,0.10166201580345967,0.9243641388231099,0.9468503937007874,0.9642610072111157,0.9463915108166736,0.09909379945653367,0.049546899728266834,0.9816603159050555,0.9940944881889764,0.9960549051585222,0.9940823577377833
shifted_holdout,20360721,3,0.05,0.3,67,linear_isotropic,1.0,0.0,0.0,1.0,1,0.6924560590910476,0.9999238201966822,1.0047754306183632,1,0.8685533785774082,1,1.1717160893783207,1.1718282815842844,0.25662460505369017,0.39558442704938257,0.33017457773398545,0.39558442704938257,0.33017457773398545,False,False,False,False,0.13444344651153983,0.06722172325576992,0.9670278673181999,0.9783464566929134,0.9855171064277558,0.9782756596416339,0.05001426821316002,0.02500713410658001,0.9942068861814253,1.0,1.0,1.0
shifted_holdout,20360721,3,0.05,0.5,111,linear_isotropic,1.0,0.0,0.0,1.0,1,0.6924560590910476,0.9999238201966822,1.0128977146564682,1,0.9587462933184665,1,1.1717160893783207,1.1718282815842844,0.25662460505369017,0.3852207972202726,0.209039080250334,0.3852207972202726,0.209039080250334,False,False,False,False,0.064158041582921,0.0320790207914605,0.99129377935502,1.0,1.0,1.0,0.03062618213089871,0.015313091065449355,0.9980237420469036,1.0,1.0,1.0
shifted_holdout,20360721,4,0.05,0.05,12,linear_isotropic,1.0,0.0,0.0,1.0,1,0.5708624699731402,0.9985475269814729,0.5444316344400059,1,0.5182009000272673,1,1.1392457991434484,1.1362207827999489,0.15274078764294624,1.100943292570075,0.0,1.100943292570075,-0.5003289213991271,False,False,True,False,0.4556926421525264,0.2278463210762632,0.588568332975735,0.7598425196850394,0.8263247863247862,0.7394871794871795,0.4336824632157952,0.2168412316078976,0.6239707747324749,0.7598425196850394,0.8263247863247862,0.7394871794871795
shifted_holdout,20360721,4,0.05,0.1,23,linear_isotropic,1.0,0.0,0.0,1.0,1,0.5708624699731402,0.9985475269814729,0.7495754684023106,1,0.5363024986668162,1,1.1392457991434484,1.1362207827999489,0.15274078764294624,0.08,0.6,0.05455878059901313,0.6326714118639637,True,False,False,True,0.43745539634721364,0.21872769817360682,0.6116374025315999,0.7598425196850394,0.8263247863247862,0.7394871794871795,0.5998706050121301,0.29993530250606504,0.45640223656779255,0.6771653543307087,0.47222222222222215,0.47222222222222215
shifted_holdout,20360721,4,0.05,0.15,34,linear_isotropic,1.0,0.0,0.0,1.0,1,0.5708624699731402,0.9985475269814729,1.0571271805564215,1,0.6093470216644009,1,1.1392457991434484,1.1362207827999489,0.15274078764294624,0.08,0.6,-1.6480639129158514,1.8664898148277314,True,False,False,True,0.36964305862859986,0.18482152931429993,0.7251047500024758,0.7598425196850394,0.8263247863247862,0.7394871794871795,0.3948586384268693,0.19742931921343465,0.7703541033765084,0.8346456692913385,0.5687157231074838,0.5687157231074838
