trial_id,outcome,ablation,q_hat,prediction,estimated_correction_rate,estimated_coupling,raw_correction_rate,raw_coupling,correction_hit_lower,correction_hit_upper,coupling_hit_lower,coupling_hit_upper,any_coefficient_boundary_hit,derivative_window,smoothing,temporal_aggregation,rmse,nrmse,correlation,pixel_accuracy,macro_dice,macro_dice_nonempty_classes
2,0,derivative_window_11,0.04408693969274762,0,0.08,0.31807311762892865,0.014590149679252772,0.31807311762892865,True,False,False,False,True,11,savgol,median,0.2799339849091932,0.1399669924545966,0.9223399237511456,0.9389763779527559,0.9378226298794438,0.9378226298794438
2,0,derivative_window_31,0.05771828475942789,0,0.08,0.474321305569241,0.04112724304801957,0.474321305569241,True,False,False,False,True,31,savgol,median,0.2216110221141402,0.1108055110570701,0.9484056421285807,0.9645669291338582,0.9633535109618547,0.9633535109618547
2,0,wider_coefficient_bounds,-0.22367765772030065,0,0.011439337722846268,0.43468098167948266,0.011439337722846268,0.43468098167948266,False,False,False,False,False,21,savgol,median,0.8315559823349059,0.41577799116745295,0.7081306241134067,0.6200787401574803,0.6288755074864399,0.6288755074864399
2,0,temporal_mean,0.03406365395243804,0,0.08,0.43468098167948266,0.011439337722846268,0.43468098167948266,True,False,False,False,True,21,savgol,mean,0.22515567967626837,0.11257783983813419,0.9484356107279595,0.9606299212598425,0.9599488561752714,0.9599488561752714
3,0,default,-0.25333379717929316,0,0.08,0.6,-0.4361595555969004,0.8966216558405944,True,False,False,True,True,21,savgol,median,0.3080997670322031,0.15404988351610155,0.9718337841015693,0.9724409448818898,0.972833026674308,0.972833026674308
3,0,no_smoothing,-0.2110557701471303,0,0.08,0.39820685950498586,-0.3160654162237204,0.39820685950498586,True,False,False,False,True,21,none,median,0.7046282669336157,0.35231413346680784,0.74352454236185,0.6299212598425197,0.6360669224225735,0.6360669224225735
3,0,derivative_window_11,-0.2655123507941097,0,0.08,0.6,-0.3755891475862182,0.7218385342049173,True,False,False,True,True,11,savgol,median,0.33528346596225445,0.16764173298112722,0.9639962884152331,0.9625984251968503,0.9633334958333699,0.9633334958333699
3,0,derivative_window_31,-0.2429452256453587,0,0.08,0.6,-0.527659116119685,1.0197887652584474,True,False,False,True,True,31,savgol,median,0.2980419364256578,0.1490209682128289,0.9725450584523511,0.9744094488188977,0.9747245413219497,0.9747245413219497
3,0,wider_coefficient_bounds,-0.3111262455424242,0,0.01,0.8966216558405944,-0.4361595555969004,0.8966216558405944,True,False,False,False,True,21,savgol,median,0.9452444247796954,0.4726222123898477,0.7104331747877939,0.5413385826771654,0.5433808778382322,0.5433808778382322
3,0,temporal_mean,-0.2756381744592552,0,0.08,0.6,-0.4361595555969004,0.8966216558405944,True,False,False,True,True,21,savgol,mean,0.3169552241260263,0.15847761206301314,0.9743425897838175,0.9704724409448819,0.9709483920010236,0.9709483920010236
4,1,default,0.4303557163084042,0,0.517294923534371,0.08756518888245905,0.517294923534371,0.08756518888245905,False,False,False,False,False,21,savgol,median,0.5343163149127863,0.26715815745639315,0.46327467848772086,0.7598425196850394,0.8263247863247862,0.7394871794871795
4,1,no_smoothing,0.4343082260483162,0,0.2936236749830971,0.0,0.2936236749830971,-0.1199484141572573,False,False,True,False,True,21,none,median,0.5770654810208119,0.28853274051040595,0.4150066026074217,0.718503937007874,0.46937840291680627,0.46937840291680627
4,1,derivative_window_11,0.43945289317854186,0,0.45236514460659727,0.009000828361773692,0.45236514460659727,0.009000828361773692,False,False,False,False,False,11,savgol,median,0.5269053969736649,0.26345269848683245,0.47659471884383153,0.7598425196850394,0.8263247863247862,0.7394871794871795
4,1,derivative_window_31,0.4320341553366895,0,0.6271033025266193,0.10393623748687351,0.6271033025266193,0.10393623748687351,False,False,False,False,False,31,savgol,median,0.5323421837156792,0.2661710918578396,0.46586748739298156,0.7598425196850394,0.8263247863247862,0.7394871794871795
4,1,wider_coefficient_bounds,0.4303557163084042,0,0.517294923534371,0.08756518888245905,0.517294923534371,0.08756518888245905,False,False,False,False,False,21,savgol,median,0.5343163149127863,0.26715815745639315,0.46327467848772086,0.7598425196850394,0.8263247863247862,0.7394871794871795
